Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Type","Features","For Use With/Related Products","URL"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/917/RTV630.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6130/RTV630-1P.jpg","RTV630-1P-ND","RTV630-1P","Momentive Performance Materials","MG Chemicals","POTTING COMPOUND HIGH STRENGTH","22","298.88","0","1","Bulk","RTV","Active","Potting Compound, 2 Part","High Strength","Multi-Purpose","https://www.digikey.com/en/products/detail/mg-chemicals/RTV630-1P/1972161"
"http://www.chipquik.com/datasheets/AD1-10S.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/697/MFG_AD1-10S.JPG","AD1-10S-ND","AD1-10S","Chip Quik Inc.","Chip Quik Inc.","THERMOSET CHIP GLUE (RED) - 10CC","44","14.95","0","1","Bulk","CHIPQUIK®","Active","Epoxy","Heat Cure","PCB","https://www.digikey.com/en/products/detail/chip-quik-inc/AD1-10S/9681971"
"https://images.salsify.com/image/upload/s--zKs_81Cv--/fl_attachment/801bf5315b40751ca3e32b2cd9a5a03d977976db.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7198/MFG_1300_secondary.jpg","19-1300-ND","1300","3M","3M","NEOPRENE HIGH PERFORMANCE RUBBER","15","40.96","0","1","Bulk","Scotch-Weld™","Active","Adhesive","High Strength","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/1300/23021456"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/975/RTV102.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/383/RTV102-85ML.jpg","473-1135-ND","RTV102-85ML","Momentive Performance Materials","MG Chemicals","ADHESIVE SEALANT SIL WHITE PASTE","263","28.48","0","1","Bulk","RTV","Active","Potting Compound, 1 Part","High Strength","Multi-Purpose","https://www.digikey.com/en/products/detail/mg-chemicals/RTV102-85ML/1972145"
"https://multimedia.3m.com/mws/media/44021O/3m-hot-melt-bonding-systems-guide.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/492/MFG_3762-Q.jpg","3M157180-ND","3762-LM-Q","3M","3M","HOT MELT ADHSV 5/8 X 8"" 1=1STICK","1,288","4.03","0","1","Box","Scotch-Weld™ Hot Melt","Active","Hot Melt","-","Q Adhesives","https://www.digikey.com/en/products/detail/3m/3762-LM-Q/2763667"
"https://multimedia.3m.com/mws/media/1245163O/3m-hot-melt-adhesive-3764-3748-technical-data-sheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2422/3748-TC-5%20SERIES.jpg","3M6418-ND","3748-TC-5/8""X2""","3M","3M","HOT MELT ADHESV 5/8""X2"" 1=1STICK","5,697","1.86","0","1","Bulk","Scotch-Weld™ Hot Melt","Active","Hot Melt","Non-Corrosive","Ceramic, Glass, Polyolefin","https://www.digikey.com/en/products/detail/3m/3748-TC-5-8-X2/1306095"
"https://multimedia.3m.com/mws/media/2365849O/3m-scotch-weld-acrylic-adhesive-dp820.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/775/62355314360.jpg","3M157687-ND","DP190-GRAY","3M","3M","EPOXY ADH GRAY DUOPAK 48.5ML","237","50.62","0","1","Bulk","Scotch-Weld™ DP190","Active","Epoxy, 2 Part","Gray, 48.5mL","Multi Fiber Cable","https://www.digikey.com/en/products/detail/3m/DP190-GRAY/8635643"
"https://atomadhesives.com/content/TDS/AA-DUCT-902-TDS-2-PART-SILVER-EPOXY-ADHESIVE-ELECTRICALLY-CONDUCTIVE-ROOM-TEMP-CURING-AIR-DRY.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6529/MFG_AA-DUCT-902-1.jpg","2949-AA-DUCT-902-1-ND","AA-DUCT-902-1","Atom Adhesives","Atom Adhesives","Electrically Conductive Silver E","851","19.99","0","1","Bulk","-","Active","Epoxy, 2 Part","High Strength","Aluminum, Ceramics, Fabric, Glass, PCB, Steel, Wood","https://www.digikey.com/en/products/detail/atom-adhesives/AA-DUCT-902-1/25894970"
"https://multimedia.3m.com/mws/media/44021O/3m-hot-melt-bonding-systems-guide.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/492/MFG_3762-Q.jpg","3762-Q-ND","3762-Q","3M","3M","HOT MELT ADHESIVE 1 = 1 STICK","1,178","3.51","0","1","Box","Scotch-Weld™ Hot Melt","Active","Hot Melt","-","Hot Melt Applicator","https://www.digikey.com/en/products/detail/3m/3762-Q/3863852"
"https://www.mgchemicals.com/downloads/tds/tds-8820-2parts.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5559/MFG_8820-2.55L.jpg","473-8820-2.55L-ND","8820-2.55L","MG Chemicals","MG Chemicals","HIGH TEMPERATURE RIGID POLYURETH","4","224.04","0","1","Box","8820","Active","Potting Compound, 2 Part","Black, High Temperature, 2.55L","Potting","https://www.digikey.com/en/products/detail/mg-chemicals/8820-2-55L/11617903"
"https://multimedia.3m.com/mws/media/66787O/3m-scotch-weld-epoxy-adhesive-dp110-translucent-and-gray.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/783/DP110-GRAY.JPG","3M157685-ND","DP110-GRAY","3M","3M","EPOXY ADHESIVE GRAY 50ML","1,472","50.62","0","1","Bulk","Scotch-Weld™ DP110","Active","Epoxy, 2 Part","Gray, 48.5mL","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/DP110-GRAY/8635641"
"https://multimedia.3m.com/mws/media/801269O/3mtm-scotchkotetm-electrical-coating-fd.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2595/MFG_SCOTCHKOTE%20FD.jpg","3M156826-ND","SCOTCHKOTE FD","3M","3M","ELECTRICAL COATING FD 15OZ CAN","41","65.81","0","1","Bulk","Scotchkote™","Active","Sealant","High Durability","Vinyl Tape","https://www.digikey.com/en/products/detail/3m/SCOTCHKOTE-FD/4506646"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1015/RTV103.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/969/RTV103-300ML.JPG","473-1138-ND","RTV103-300ML","Momentive Performance Materials","MG Chemicals","ADHESIVE SEALANT SIL BLACK PASTE","56","46.34","0","1","Bulk","RTV","Active","Potting Compound, 1 Part","High Strength","Multi-Purpose","https://www.digikey.com/en/products/detail/mg-chemicals/RTV103-300ML/1972148"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6145/siltrust-ss4004p-ss4044p-ss4120-ss4155-ss4179-primers-tds.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6064/SS4004P-1P.jpg","SS4004P-1P-ND","SS4004P-1P","Momentive Performance Materials","MG Chemicals","RTC SILICONE PRIMER","28","232.4","0","1","Bulk","RTV","Active","Silicone Primer","-","Ceramic, Glass, Metal, Plastic, Wood","https://www.digikey.com/en/products/detail/mg-chemicals/SS4004P-1P/1834124"
"https://multimedia.3m.com/mws/media/2365975O/3m-scotch-weld-epoxy-adhesive-2214-regular.pdf?&fn=3M-Scotch-Weld-Epoxy-Adhesive-2214-Regular_R1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/755/MFG_2214-REGGRAY-6OZ.jpg","3M158690-ND","2214-REGGRAY-6OZ","3M","3M","SCOTCH-WELD EPOXY ADHESIVE 2","91","158.12","0","1","Box","Scotch-Weld™","Active","Epoxy","Gray, 6 Ounces","Glass, Metal, Rubber, Plastic","https://www.digikey.com/en/products/detail/3m/2214-REGGRAY-6OZ/7066616"
"https://www.mgchemicals.com/downloads/tds/tds-9410.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5559/MFG_9410-30ML.jpg","473-9410-30ML-ND","9410-30ML","MG Chemicals","MG Chemicals","EPOXY 1 PART 30ML","26","514.05","0","1","Bulk","9410","Active","Epoxy","Electrically Conductive, Silver, 30mL","Plastics, Metal","https://www.digikey.com/en/products/detail/mg-chemicals/9410-30ML/12337512"
"https://multimedia.3m.com/mws/media/65952O/3mtm-tape-primer-94.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2582/MFG_94-1%5E2PINT.jpg","3M160869-ND","94-1/2PINT","3M","3M","94 PRIMER 1/2 PINT BULK","119","42.72","0","1","Bulk","-","Active","Tape Primer","Clear, 237ml","Glass, Metal, Plastic, Wood","https://www.digikey.com/en/products/detail/3m/94-1-2PINT/7394427"
"https://www.mgchemicals.com/downloads/tds/tds-8330D-2parts.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4223/8330D-19G.jpg","473-8330D-19G-ND","8330D-19G","MG Chemicals","MG Chemicals","SILVER CONDUCTIVE EPOXY 0.52 OZ","105","272.68","0","1","Bulk","8330D","Active","Epoxy, 2 Part","Electrically Conductive","Electronics","https://www.digikey.com/en/products/detail/mg-chemicals/8330D-19G/13170708"
"https://www.mgchemicals.com/downloads/tds/tds-8810-2parts.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3935/8810-2.55L.jpg","473-8810-2.55L-ND","8810-2.55L","MG Chemicals","MG Chemicals","BLACK RIGID POLYURETHANE POTTING","84","206.1","0","1","Box","8810","Active","Potting Compound, 2 Part","Black, 2.55L","Potting","https://www.digikey.com/en/products/detail/mg-chemicals/8810-2-55L/11617898"
"https://multimedia.3m.com/mws/media/66332O/3m-scotch-weld-epoxy-adhesive-dp460eg.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1213/DP460EG-37ML.jpg","3M162772-ND","DP460EG 50ML","3M","3M","ADHESIVE EPOXY ADH 50ML DP-460","446","81.3","0","1","Tube","Scotch-Weld™ DP460EG","Active","Epoxy, 2 Part","High Reliability","Sealing Electronic Components","https://www.digikey.com/en/products/detail/3m/DP460EG-50ML/9857028"
"https://multimedia.3m.com/mws/media/66998O/3m-scotch-weld-epoxy-adhesive-dp420-dp420-ns-dp420-lh.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/493/MFG_DP420.jpg","3M155924-ND","DP420","3M","3M","OFF WHITE EPXY ADH 200 ML","3","163.3","0","1","Bulk","Scotch-Weld™ DP420","Discontinued at DigiKey","Epoxy, 2 Part","Off-White, 200mL","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/DP420/3864542"
"https://multimedia.3m.com/mws/media/169553O/3m-thermal-bonding-film-583.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7157/MFG_5833X60YD.jpg","3M162801-ND","583-3""X60YD","3M","3M","THERMAL BONDING FILM 3""X60YD","16","121.05","0","1","Bulk","583","Active","Bonding Film","Heat or Solvent Activated","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/583-3-X60YD/5271810"
"https://datasheets.tdx.henkel.com/LOCTITE-ECCOBOND-F-112-MINIPAX-en_GL.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/208/1401362.JPG","1000-1401362-ND","1401362","LOCTITE","LOCTITE","ADHESIVE EPOXY 2 PART 1 UNIT=6G","72","68.24","0","1","Bulk","LOCTITE® Eccobond F 112 Minipax","Active","Epoxy, 2 Part","Heat Cure, Blue","Connectors, Sealing Electronic Components","https://www.digikey.com/en/products/detail/loctite/1401362/10668403"
"https://www.mgchemicals.com/downloads/tds/tds-834htc-2parts.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/864/MFG_834HTC-900ML.jpg","473-1410-ND","834HTC-900ML","MG Chemicals","MG Chemicals","HIGH TERMAL CONDUCTIVITY EPOXY","117","161.06","0","1","Box","834HTC","Active","Epoxy, 2 Part","Flame Retardant, Thermally Conductive, 900mL","Potting","https://www.digikey.com/en/products/detail/mg-chemicals/834HTC-900ML/9658012"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/876/RTV11.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2216/RTV60-1P.JPG","473-1272-ND","RTV11-1P","Momentive Performance Materials","MG Chemicals","POTTING COMPOUND SILICONE 2 PART","57","185.2","0","1","Bulk","RTV","Active","Potting Compound, 2 Part","-","Multi-Purpose","https://www.digikey.com/en/products/detail/mg-chemicals/RTV11-1P/1972139"
"https://multimedia.3m.com/mws/media/2365920O/3m-scotch-weld-low-odor-acrylic-adhesive-dp810.pdf?&fn=3M-Scotch-Weld-Low-Odor-Acrylic-Adhesive-DP810.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3974/MFG_DP810-TAN-ND.jpg","DP810-TAN-ND","DP810-TAN","3M","3M","ACRYLIC ADH LOW ODOR TAN 48.5ML","5","68.38","0","1","Bulk","Scotch-Weld™ DP810","Active","Acrylic","Tan, 48.5mL","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/DP810-TAN/8635926"
"http://www.chipquik.com/datasheets/SG2-0.5.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/697/MFG_SG2-0.5.JPG","SG2-0.5-ND","SG2-0.5","Chip Quik Inc.","Chip Quik Inc.","SUPER GLUE - MEDIUM VISCOSITY -","206","5.95","0","1","Bulk","CHIPQUIK®","Active","Adhesive","Fast Cure, 15mL","Multi-Purpose","https://www.digikey.com/en/products/detail/chip-quik-inc/SG2-0-5/9681975"
"https://3m.citrination.com/pif/000899","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/19_1252.JPG","3M6495-ND","1252","3M","3M","TAMPER PROOF SEALANT 5OZ TUBE","84","58.41","0","1","Tube","Scotch-Seal™","Active","Sealant","5 Ounces","Protect settings and calibrations of electronic components","https://www.digikey.com/en/products/detail/3m/1252/1958635"
"https://www.mgchemicals.com/downloads/tds/tds-8810-2parts.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/888/8810-375ML.jpg","473-8810-375ML-ND","8810-375ML","MG Chemicals","MG Chemicals","BLACK RIGID URETHANE POTTING COM","24","68.39","0","1","Bulk","8810","Active","Potting Compound, 2 Part","Black, 375 mL","Ceramic, Glass, Metal, Plastic","https://www.digikey.com/en/products/detail/mg-chemicals/8810-375ML/9947645"
"https://multimedia.3m.com/mws/media/1245168O/3m-hot-melt-adhesive-3747-3779-3789-3797-technical-data-sheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/971/3779-TC.jpg","3M6422-ND","3779-TC","3M","3M","HOT MELT ADHESV 5/8""X2"" 1=1STICK","4,078","2.97","0","1","Bulk","Scotch-Weld™ Hot Melt","Active","Hot Melt","High Temperature","Leather, Vinyl, Wood","https://www.digikey.com/en/products/detail/3m/3779-TC/1306099"
"https://www.mgchemicals.com/downloads/tds/tds-847.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/719/MFG_847-1P.jpg","847-1P-ND","847-1P","MG Chemicals","MG Chemicals","CARBON CONDUCTIVE PASTE","25","115.94","0","1","Bulk","-","Active","Silicone","Electrically Conductive","Multi-Purpose","https://www.digikey.com/en/products/detail/mg-chemicals/847-1P/6035732"
"https://multimedia.3m.com/mws/media/66710O/3m-scotch-weld-epoxy-adhesive-dp190-translucent-gray.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/504/DP190.jpg","3M156225-ND","DP190","3M","3M","GRAY EPOXY ADHESIVE 400 ML","108","265.32","0","1","Bulk","Scotch-Weld™ DP190","Active","Epoxy, 2 Part","-","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/DP190/3864539"
"http://www.chipquik.com/datasheets/CQ512-20G.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4502/MFG_CQ512-20G.jpg","315-CQ512-20G-ND","CQ512-20G","Chip Quik Inc.","Chip Quik Inc.","SELF-LEVELING SILICONE (CLEAR) 2","112","9.95","0","1","Bulk","-","Active","Silicone","Clear, Non-Corrosive, Self Leveling, 20g","Sealing Electronic Components","https://www.digikey.com/en/products/detail/chip-quik-inc/CQ512-20G/15973927"
"https://www.mgchemicals.com/downloads/tds/tds-832b-2parts.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/836/MFG_832B-450ML.jpg","473-1403-ND","832B-450ML","MG Chemicals","MG Chemicals","BLACK EPOXY, POTTING COMPOUND","252","69.41","0","1","Box","832B","Active","Epoxy, 2 Part","Black, 450 mL","Potting","https://www.digikey.com/en/products/detail/mg-chemicals/832B-450ML/9658005"
"http://www.chipquik.com/datasheets/NCS10W-20G.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/697/MFG_NCS10W-20G.jpg","NCS10W-20G-ND","NCS10W-20G","Chip Quik Inc.","Chip Quik Inc.","NEUTRAL CURE SILICONE ADHESIVE S","570","3.95","0","1","Bulk","CHIPQUIK®","Active","Adhesive Sealant","White, Non-Corrosive, 20mL","Aluminum, Brick, Ceramic, Concrete, Glass, Granite, Marble, Metal, Mortar, Plastic, Porcelain, PVC, Steel, Vinyl, Wood","https://www.digikey.com/en/products/detail/chip-quik-inc/NCS10W-20G/10059561"
"http://www.chipquik.com/datasheets/AD7-10S.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6453/MFG_AD7-10S.jpg","315-AD7-10S-ND","AD7-10S","Chip Quik Inc.","Chip Quik Inc.","THERMOSET CHIP BONDING EPOXY (RE","25","17.95","0","1","Bulk","CHIPQUIK®","Active","Epoxy","Heat Cure, Red","PCB","https://www.digikey.com/en/products/detail/chip-quik-inc/AD7-10S/25656543"
"https://3m.citrination.com/pif/000163","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/841/62326514361.JPG","3M157673-ND","DP100NS-TRANSLUCENT","3M","3M","EPOXY TRANSLUCENT 48.5ML","132","43.78","0","1","Bulk","Scotch-Weld™ DP100NS","Active","Epoxy, 2 Part","Translucent, 48.5mL","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/DP100NS-TRANSLUCENT/8635629"
"http://www.chipquik.com/datasheets/NCS10C-20G.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/697/MFG_NCS10C-20G.jpg","NCS10C-20G-ND","NCS10C-20G","Chip Quik Inc.","Chip Quik Inc.","NEUTRAL CURE SILICONE ADHESIVE S","174","3.95","0","1","Bulk","CHIPQUIK®","Active","Adhesive Sealant","Clear, Non-Corrosive, 20mL","Aluminum, Brick, Ceramic, Concrete, Glass, Granite, Marble, Metal, Mortar, Plastic, Porcelain, PVC, Steel, Vinyl, Wood","https://www.digikey.com/en/products/detail/chip-quik-inc/NCS10C-20G/10059559"
"https://www.mgchemicals.com/downloads/tds/tds-832hd-2parts.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/936/MFG_832HD-50ML.jpg","473-1407-ND","832HD-50ML","MG Chemicals","MG Chemicals","BLACK 1:1 EPOXY","640","41.09","0","1","Box","832HD","Active","Epoxy, 2 Part","Black, 50 mL","Potting","https://www.digikey.com/en/products/detail/mg-chemicals/832HD-50ML/9658009"
"https://multimedia.3m.com/mws/media/1245168O/3m-hot-melt-adhesive-3747-3779-3789-3797-technical-data-sheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/492/MFG_3779PG.jpg","3M157174-ND","3779PG","3M","3M","HOT MELT ADHESIVE 1""X3"" 1=1STICK","1,436","10.07","0","1","Box","Scotch-Weld™ Hot Melt","Active","Hot Melt","Heat Resistant","Hot Melt Applicator","https://www.digikey.com/en/products/detail/3m/3779PG/3863857"
"https://multimedia.3m.com/mws/media/1420554O/3m-scotchkote-liquid-epoxy-coating-323-flyer-pdf.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/954/SCOTCHKOTE.jpg","3M162100-ND","SCOTCHKOTE","3M","3M","SCOTCHKOTE LIQUID EPOXY COAT","36","204.47","0","1","Box","Scotchkote™","Active","Epoxy","Non-Corrosive","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/SCOTCHKOTE/7066542"
"http://www.chipquik.com/datasheets/HPS10C.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4884/MFG_HPS10C.jpg","315-HPS10C-ND","HPS10C","Chip Quik Inc.","Chip Quik Inc.","HIGH PERFORMANCE SILICONE 100% R","45","19.5","0","1","Bulk","CHIPQUIK®","Active","Silicone","Clear, 10.2 Ounces","Multi-Purpose","https://www.digikey.com/en/products/detail/chip-quik-inc/HPS10C/18869238"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7198/MFG_AD124_primary.jpg","AD124-ND","AD124","3M","3M","SCOTCH SUPER GLUE LIQUID IN PREC","101","5.65","0","1","Bulk","Scotch®","Active","Adhesive","Clear, 0.14 oz","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/AD124/7694404"
"https://multimedia.3m.com/mws/media/1245163O/3m-hot-melt-adhesive-3764-3748-technical-data-sheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2490/3748%20VO-TC.jpg","3M6416-ND","3748 VO-TC","3M","3M","HOT MELT ADHESIV 5/8X2"" 1=1STICK","1,549","1.88","0","1","Bulk","Scotch-Weld™ Hot Melt","Active","Hot Melt","Non-Corrosive","Ceramic, Glass, Polyolefin","https://www.digikey.com/en/products/detail/3m/3748-VO-TC/1306093"
"http://www.chipquik.com/datasheets/EGS10C.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/322/MFG_EGS10C.jpg","EGS10C-ND","EGS10C","Chip Quik Inc.","Chip Quik Inc.","ELECTRONICS GRADE SILICONE ADHES","85","69.25","0","1","Bulk","CHIPQUIK®","Active","Adhesive Sealant","Clear, Non-Corrosive, 301.65mL","Sealing Electronic Components","https://www.digikey.com/en/products/detail/chip-quik-inc/EGS10C/9836742"
"https://multimedia.3m.com/mws/media/44021O/3m-hot-melt-bonding-systems-guide.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/835/3797TC.jpg","3M6414-ND","3797TC","3M","3M","HOT MELT ADHESVE 5/8X2"" 1=1STICK","1,754","1.98","0","1","Bulk","Scotch-Weld™ Hot Melt","Active","Hot Melt","-","Potting","https://www.digikey.com/en/products/detail/3m/3797TC/1306091"
"https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773853-4_moldedparts&DocType=Data+Sheet&DocLang=English&DocFormat=pdf&PartCntxt=583393-000","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/525/583393-000.JPG","A104758-ND","583393-000","TE Connectivity Aerospace, Defense and Marine","TE Connectivity Aerospace, Defense and Marine","S1125-KIT-5","107","28.86","0","1","Bulk","S1125","Active","Epoxy","Heat Resistant","-","https://www.digikey.com/en/products/detail/te-connectivity-aerospace-defense-and-marine/583393-000/3318015"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/975/RTV102.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/390/RTV102-300ML.jpg","473-1136-ND","RTV102-300ML","Momentive Performance Materials","MG Chemicals","ADHESIVE SEALANT SIL WHITE PASTE","294","46.34","0","1","Bulk","RTV","Active","Potting Compound, 1 Part","High Strength","Multi-Purpose","https://www.digikey.com/en/products/detail/mg-chemicals/RTV102-300ML/1972146"
